Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
12-Apr-20,Nan,Nan,Nan,Nan,Nan,88569,40209,3212,131990
13-Apr-20,Nan,Nan,Nan,Nan,Nan,97627,43995,3353,144975
14-Apr-20,Nan,Nan,Nan,Nan,Nan,107610,48168,3508,159286
15-Apr-20,Nan,Nan,Nan,Nan,Nan,118611,52767,3679,175057
16-Apr-20,Nan,Nan,Nan,Nan,Nan,130733,57838,3867,192438
17-Apr-20,Nan,Nan,Nan,Nan,Nan,144090,63426,4074,211590
18-Apr-20,Nan,Nan,Nan,Nan,Nan,158807,69585,4303,232695
19-Apr-20,Nan,Nan,Nan,Nan,Nan,175020,76373,4555,255948
20-Apr-20,Nan,Nan,Nan,Nan,Nan,192881,83854,4833,281568
21-Apr-20,Nan,Nan,Nan,Nan,Nan,212556,92099,5139,309794
22-Apr-20,Nan,Nan,Nan,Nan,Nan,234227,101185,5476,340888
23-Apr-20,Nan,Nan,Nan,Nan,Nan,258094,111197,5848,375138
24-Apr-20,Nan,Nan,Nan,Nan,Nan,284376,122229,6258,412863
25-Apr-20,Nan,Nan,Nan,Nan,Nan,313315,134385,6709,454409
26-Apr-20,Nan,Nan,Nan,Nan,Nan,345176,147778,7206,500159
27-Apr-20,Nan,Nan,Nan,Nan,Nan,380247,162532,7754,550533
28-Apr-20,Nan,Nan,Nan,Nan,Nan,418846,178786,8357,605989
29-Apr-20,Nan,Nan,Nan,Nan,Nan,461321,196690,9022,667033
30-Apr-20,Nan,Nan,Nan,Nan,Nan,508052,216409,9754,734215
1-May-20,Nan,Nan,Nan,Nan,Nan,559454,238126,10560,808139
2-May-20,Nan,Nan,Nan,Nan,Nan,615980,262039,11448,889468
3-May-20,Nan,Nan,Nan,Nan,Nan,678126,288370,12426,978921
4-May-20,Nan,Nan,Nan,Nan,Nan,746430,317356,13502,1077288
5-May-20,Nan,Nan,Nan,Nan,Nan,821479,349262,14686,1185428
6-May-20,Nan,Nan,Nan,Nan,Nan,903911,384377,15990,1304278
7-May-20,Nan,Nan,Nan,Nan,Nan,994418,423015,17425,1434857
8-May-20,Nan,Nan,Nan,Nan,Nan,1093748,465521,19003,1578272
9-May-20,Nan,Nan,Nan,Nan,Nan,1202713,512274,20738,1735724
10-May-20,Nan,Nan,Nan,Nan,Nan,1322185,563684,22647,1908516
11-May-20,Nan,Nan,Nan,Nan,Nan,1453106,620201,24745,2098052
12-May-20,Nan,Nan,Nan,Nan,Nan,1596485,682314,27051,2305850
13-May-20,Nan,Nan,Nan,Nan,Nan,1753402,750556,29585,2533543
14-May-20,Nan,Nan,Nan,Nan,Nan,1925009,825505,32367,2782882
15-May-20,Nan,Nan,Nan,Nan,Nan,2112532,907790,35422,3055744
16-May-20,Nan,Nan,Nan,Nan,Nan,2317263,998091,38775,3354128
17-May-20,Nan,Nan,Nan,Nan,Nan,2540566,1097142,42452,3680160
18-May-20,Nan,Nan,Nan,Nan,Nan,2783867,1205739,46484,4036090
19-May-20,Nan,Nan,Nan,Nan,Nan,3048649,1324736,50902,4424287
20-May-20,Nan,Nan,Nan,Nan,Nan,3336443,1455051,55740,4847234
21-May-20,Nan,Nan,Nan,Nan,Nan,3648815,1597668,61035,5307518
22-May-20,Nan,Nan,Nan,Nan,Nan,3987349,1753637,66825,5807812
23-May-20,Nan,Nan,Nan,Nan,Nan,4353631,1924077,73153,6350861
24-May-20,Nan,Nan,Nan,Nan,Nan,4749219,2110174,80062,6939455
25-May-20,Nan,Nan,Nan,Nan,Nan,5175621,2313180,87599,7576400
26-May-20,Nan,Nan,Nan,Nan,Nan,5634256,2534413,95813,8264481
27-May-20,Nan,Nan,Nan,Nan,Nan,6126416,2775250,104754,9006420
28-May-20,Nan,Nan,Nan,Nan,Nan,6653224,3037124,114476,9804824
29-May-20,Nan,Nan,Nan,Nan,Nan,7215580,3321517,125035,10662132
30-May-20,Nan,Nan,Nan,Nan,Nan,7814114,3629949,136486,11580548
31-May-20,Nan,Nan,Nan,Nan,Nan,8449122,3963964,148886,12561973
1-Jun-20,Nan,Nan,Nan,Nan,Nan,9120513,4325123,162295,13607931
2-Jun-20,Nan,Nan,Nan,Nan,Nan,9827743,4714981,176769,14719493
3-Jun-20,Nan,Nan,Nan,Nan,Nan,10569761,5135069,192365,15897196
4-Jun-20,Nan,Nan,Nan,Nan,Nan,11344954,5586876,209139,17140968
5-Jun-20,Nan,Nan,Nan,Nan,Nan,12151097,6071817,227143,18450058
6-Jun-20,Nan,Nan,Nan,Nan,Nan,12985324,6591218,246426,19822969
7-Jun-20,Nan,Nan,Nan,Nan,Nan,13844100,7146278,267033,21257411
8-Jun-20,Nan,Nan,Nan,Nan,Nan,14723217,7738046,289003,22750266
9-Jun-20,Nan,Nan,Nan,Nan,Nan,15617812,8367392,312369,24297573
10-Jun-20,Nan,Nan,Nan,Nan,Nan,16522405,9034978,337154,25894537
11-Jun-20,Nan,Nan,Nan,Nan,Nan,17430959,9741231,363374,27535564
12-Jun-20,Nan,Nan,Nan,Nan,Nan,18336965,10486320,391036,29214322
13-Jun-20,Nan,Nan,Nan,Nan,Nan,19233556,11270137,420136,30923829
14-Jun-20,Nan,Nan,Nan,Nan,Nan,20113631,12092278,450659,32656568
15-Jun-20,Nan,Nan,Nan,Nan,Nan,20970001,12952039,482579,34404618
16-Jun-20,Nan,Nan,Nan,Nan,Nan,21795544,13848405,515857,36159806
17-Jun-20,Nan,Nan,Nan,Nan,Nan,22583365,14780059,550446,37913870
18-Jun-20,Nan,Nan,Nan,Nan,Nan,23326948,15745388,586285,39658622
19-Jun-20,Nan,Nan,Nan,Nan,Nan,24020306,16742502,623304,41386112
20-Jun-20,Nan,Nan,Nan,Nan,Nan,24658102,17769254,661423,43088780
21-Jun-20,Nan,Nan,Nan,Nan,Nan,25235766,18823269,700555,44759590
22-Jun-20,Nan,Nan,Nan,Nan,Nan,25749566,19901976,740603,46392144
23-Jun-20,Nan,Nan,Nan,Nan,Nan,26196660,21002645,781467,47980772
24-Jun-20,Nan,Nan,Nan,Nan,Nan,26575125,22122425,823040,49520590
25-Jun-20,Nan,Nan,Nan,Nan,Nan,26883942,23258383,865214,51007539
26-Jun-20,Nan,Nan,Nan,Nan,Nan,27122969,24407542,907877,52438388
27-Jun-20,Nan,Nan,Nan,Nan,Nan,27292882,25566917,950921,53810720
28-Jun-20,Nan,Nan,Nan,Nan,Nan,27395106,26733556,994233,55122895
29-Jun-20,Nan,Nan,Nan,Nan,Nan,27431728,27904564,1037708,56374000
30-Jun-20,Nan,Nan,Nan,Nan,Nan,27405399,29077138,1081241,57563779
1-Jul-20,Nan,Nan,Nan,Nan,Nan,27319243,30248586,1124733,58692562
2-Jul-20,Nan,Nan,Nan,Nan,Nan,27176752,31416351,1168087,59761191
3-Jul-20,Nan,Nan,Nan,Nan,Nan,26981694,32578026,1211216,60770935
4-Jul-20,Nan,Nan,Nan,Nan,Nan,26738024,33731363,1254035,61723422
5-Jul-20,Nan,Nan,Nan,Nan,Nan,26449807,34874284,1296467,62620558
6-Jul-20,Nan,Nan,Nan,Nan,Nan,26121138,36004885,1338442,63464465
7-Jul-20,Nan,Nan,Nan,Nan,Nan,25756089,37121437,1379895,64257422
8-Jul-20,Nan,Nan,Nan,Nan,Nan,25358652,38222385,1420769,65001807
9-Jul-20,Nan,Nan,Nan,Nan,Nan,24932697,39306345,1461012,65700055
10-Jul-20,Nan,Nan,Nan,Nan,Nan,24481941,40372097,1500580,66354618
11-Jul-20,Nan,Nan,Nan,Nan,Nan,24009917,41418582,1539432,66967931
12-Jul-20,Nan,Nan,Nan,Nan,Nan,23519964,42444889,1577534,67542388
13-Jul-20,Nan,Nan,Nan,Nan,Nan,23015208,43450254,1614860,68080321
14-Jul-20,Nan,Nan,Nan,Nan,Nan,22498557,44434043,1651384,68583984
15-Jul-20,Nan,Nan,Nan,Nan,Nan,21972704,45395747,1687088,69055539
16-Jul-20,Nan,Nan,Nan,Nan,Nan,21440122,46334974,1721958,69497054
17-Jul-20,Nan,Nan,Nan,Nan,Nan,20903072,47251435,1755983,69910490
18-Jul-20,Nan,Nan,Nan,Nan,Nan,20363611,48144941,1789155,70297707
19-Jul-20,Nan,Nan,Nan,Nan,Nan,19823598,49015386,1821472,70660457
20-Jul-20,Nan,Nan,Nan,Nan,Nan,19284706,49862749,1852931,71000386
21-Jul-20,Nan,Nan,Nan,Nan,Nan,18748430,50687077,1883535,71319042
22-Jul-20,Nan,Nan,Nan,Nan,Nan,18216100,51488482,1913288,71617870
23-Jul-20,Nan,Nan,Nan,Nan,Nan,17688892,52267132,1942196,71898221
24-Jul-20,Nan,Nan,Nan,Nan,Nan,17167840,53023246,1970268,72161355
25-Jul-20,Nan,Nan,Nan,Nan,Nan,16653844,53757089,1997513,72408445
26-Jul-20,Nan,Nan,Nan,Nan,Nan,16147683,54468960,2023942,72640585
27-Jul-20,Nan,Nan,Nan,Nan,Nan,15650025,55159195,2049568,72858788
28-Jul-20,Nan,Nan,Nan,Nan,Nan,15161436,55828158,2074404,73063997
29-Jul-20,Nan,Nan,Nan,Nan,Nan,14682389,56476236,2098464,73257089
30-Jul-20,Nan,Nan,Nan,Nan,Nan,14213275,57103837,2121765,73438876
31-Jul-20,Nan,Nan,Nan,Nan,Nan,13754406,57711386,2144321,73610112
1-Aug-20,Nan,Nan,Nan,Nan,Nan,13306028,58299320,2166148,73771496
2-Aug-20,Nan,Nan,Nan,Nan,Nan,12868325,58868088,2187264,73923677
3-Aug-20,Nan,Nan,Nan,Nan,Nan,12441425,59418147,2207686,74067258
4-Aug-20,Nan,Nan,Nan,Nan,Nan,12025409,59949958,2227430,74202796
5-Aug-20,Nan,Nan,Nan,Nan,Nan,11620311,60463986,2246514,74330811
6-Aug-20,Nan,Nan,Nan,Nan,Nan,11226129,60960698,2264955,74451782
7-Aug-20,Nan,Nan,Nan,Nan,Nan,10842826,61440560,2282770,74566157
8-Aug-20,Nan,Nan,Nan,Nan,Nan,10470334,61904039,2299978,74674350
9-Aug-20,Nan,Nan,Nan,Nan,Nan,10108559,62351595,2316594,74776747
10-Aug-20,Nan,Nan,Nan,Nan,Nan,9757384,62783687,2332635,74873706
11-Aug-20,Nan,Nan,Nan,Nan,Nan,9416672,63200768,2348120,74965560
12-Aug-20,Nan,Nan,Nan,Nan,Nan,9086270,63603285,2363064,75052618
13-Aug-20,Nan,Nan,Nan,Nan,Nan,8766008,63991679,2377484,75135171
14-Aug-20,Nan,Nan,Nan,Nan,Nan,8455706,64366383,2391395,75213485
15-Aug-20,Nan,Nan,Nan,Nan,Nan,8155173,64727824,2404814,75287811
16-Aug-20,Nan,Nan,Nan,Nan,Nan,7864209,65076418,2417756,75358383
17-Aug-20,Nan,Nan,Nan,Nan,Nan,7582607,65412575,2430236,75425418
18-Aug-20,Nan,Nan,Nan,Nan,Nan,7310156,65736695,2442269,75489120
19-Aug-20,Nan,Nan,Nan,Nan,Nan,7046639,66049168,2453870,75549678
20-Aug-20,Nan,Nan,Nan,Nan,Nan,6791839,66350378,2465053,75607270
21-Aug-20,Nan,Nan,Nan,Nan,Nan,6545533,66640696,2475831,75662061
22-Aug-20,Nan,Nan,Nan,Nan,Nan,6307502,66920486,2486219,75714207
23-Aug-20,Nan,Nan,Nan,Nan,Nan,6077523,67190101,2496229,75763853
24-Aug-20,Nan,Nan,Nan,Nan,Nan,5855375,67449886,2505873,75811135
25-Aug-20,Nan,Nan,Nan,Nan,Nan,5640840,67700175,2515166,75856180
26-Aug-20,Nan,Nan,Nan,Nan,Nan,5433698,67941294,2524117,75899109
27-Aug-20,Nan,Nan,Nan,Nan,Nan,5233734,68173558,2532741,75940033
28-Aug-20,Nan,Nan,Nan,Nan,Nan,5040737,68397275,2541046,75979058
29-Aug-20,Nan,Nan,Nan,Nan,Nan,4854495,68612742,2549046,76016282
30-Aug-20,Nan,Nan,Nan,Nan,Nan,4674802,68820248,2556750,76051800
31-Aug-20,Nan,Nan,Nan,Nan,Nan,4501457,69020073,2564168,76085698
1-Sep-20,Nan,Nan,Nan,Nan,Nan,4334258,69212489,2571312,76118059
2-Sep-20,Nan,Nan,Nan,Nan,Nan,4173013,69397757,2578190,76148961
3-Sep-20,Nan,Nan,Nan,Nan,Nan,4017530,69576133,2584813,76178476
4-Sep-20,Nan,Nan,Nan,Nan,Nan,3867622,69747863,2591188,76206674
5-Sep-20,Nan,Nan,Nan,Nan,Nan,3723108,69913185,2597326,76233619
6-Sep-20,Nan,Nan,Nan,Nan,Nan,3583809,70072330,2603235,76259374
7-Sep-20,Nan,Nan,Nan,Nan,Nan,3449553,70225521,2608922,76283995
8-Sep-20,Nan,Nan,Nan,Nan,Nan,3320170,70372972,2614396,76307539
9-Sep-20,Nan,Nan,Nan,Nan,Nan,3195496,70514894,2619665,76330055
10-Sep-20,Nan,Nan,Nan,Nan,Nan,3075372,70651486,2624736,76351594
11-Sep-20,Nan,Nan,Nan,Nan,Nan,2959642,70782943,2629617,76372202
12-Sep-20,Nan,Nan,Nan,Nan,Nan,2848156,70909453,2634314,76391923
13-Sep-20,Nan,Nan,Nan,Nan,Nan,2740765,71031198,2638834,76410797
14-Sep-20,Nan,Nan,Nan,Nan,Nan,2637329,71148353,2643183,76428865
15-Sep-20,Nan,Nan,Nan,Nan,Nan,2537709,71261086,2647369,76446163
16-Sep-20,Nan,Nan,Nan,Nan,Nan,2441772,71369560,2651396,76462728
17-Sep-20,Nan,Nan,Nan,Nan,Nan,2349387,71473934,2655271,76478592
18-Sep-20,Nan,Nan,Nan,Nan,Nan,2260429,71574359,2658999,76493787
19-Sep-20,Nan,Nan,Nan,Nan,Nan,2174776,71670982,2662586,76508344
20-Sep-20,Nan,Nan,Nan,Nan,Nan,2092311,71763943,2666038,76522292
21-Sep-20,Nan,Nan,Nan,Nan,Nan,2012919,71853379,2669358,76535656
22-Sep-20,Nan,Nan,Nan,Nan,Nan,1936491,71939422,2672553,76548465
23-Sep-20,Nan,Nan,Nan,Nan,Nan,1862918,72022197,2675626,76560741
24-Sep-20,Nan,Nan,Nan,Nan,Nan,1792099,72101828,2678582,76572509
25-Sep-20,Nan,Nan,Nan,Nan,Nan,1723934,72178431,2681426,76583791
26-Sep-20,Nan,Nan,Nan,Nan,Nan,1658325,72252121,2684162,76594608
27-Sep-20,Nan,Nan,Nan,Nan,Nan,1595181,72323007,2686794,76604981
28-Sep-20,Nan,Nan,Nan,Nan,Nan,1534410,72391193,2689325,76614928
29-Sep-20,Nan,Nan,Nan,Nan,Nan,1475927,72456782,2691760,76624468
30-Sep-20,Nan,Nan,Nan,Nan,Nan,1419647,72519870,2694102,76633619
1-Oct-20,Nan,Nan,Nan,Nan,Nan,1365489,72580553,2696355,76642397
2-Oct-20,Nan,Nan,Nan,Nan,Nan,1313375,72638921,2698522,76650818
3-Oct-20,Nan,Nan,Nan,Nan,Nan,1263230,72695062,2700607,76658898
4-Oct-20,Nan,Nan,Nan,Nan,Nan,1214980,72749059,2702611,76666650
5-Oct-20,Nan,Nan,Nan,Nan,Nan,1168556,72800993,2704539,76674089
6-Oct-20,Nan,Nan,Nan,Nan,Nan,1123890,72850943,2706394,76681228
7-Oct-20,Nan,Nan,Nan,Nan,Nan,1080917,72898984,2708177,76688079
8-Oct-20,Nan,Nan,Nan,Nan,Nan,1039573,72945188,2709893,76694654
9-Oct-20,Nan,Nan,Nan,Nan,Nan,999798,72989625,2711543,76700966
10-Oct-20,Nan,Nan,Nan,Nan,Nan,961533,73032361,2713129,76707024
11-Oct-20,Nan,Nan,Nan,Nan,Nan,924722,73073462,2714655,76712840
12-Oct-20,Nan,Nan,Nan,Nan,Nan,889311,73112990,2716123,76718423
13-Oct-20,Nan,Nan,Nan,Nan,Nan,855246,73151003,2717534,76723783
14-Oct-20,Nan,Nan,Nan,Nan,Nan,822478,73187561,2718891,76728930
15-Oct-20,Nan,Nan,Nan,Nan,Nan,790957,73222718,2720196,76733872
16-Oct-20,Nan,Nan,Nan,Nan,Nan,760638,73256528,2721452,76738617
17-Oct-20,Nan,Nan,Nan,Nan,Nan,731474,73289041,2722659,76743173
18-Oct-20,Nan,Nan,Nan,Nan,Nan,703422,73320308,2723820,76747549
19-Oct-20,Nan,Nan,Nan,Nan,Nan,676440,73350376,2724936,76751752
20-Oct-20,Nan,Nan,Nan,Nan,Nan,650488,73379291,2726009,76755787
21-Oct-20,Nan,Nan,Nan,Nan,Nan,625526,73407096,2727042,76759664
22-Oct-20,Nan,Nan,Nan,Nan,Nan,601518,73433834,2728034,76763387
23-Oct-20,Nan,Nan,Nan,Nan,Nan,578428,73459546,2728989,76766963
24-Oct-20,Nan,Nan,Nan,Nan,Nan,556220,73484271,2729907,76770398
25-Oct-20,Nan,Nan,Nan,Nan,Nan,534861,73508047,2730790,76773697
26-Oct-20,Nan,Nan,Nan,Nan,Nan,514319,73530909,2731638,76776867
27-Oct-20,Nan,Nan,Nan,Nan,Nan,494563,73552894,2732455,76779912
28-Oct-20,Nan,Nan,Nan,Nan,Nan,475563,73574034,2733239,76782837
29-Oct-20,Nan,Nan,Nan,Nan,Nan,457291,73594362,2733994,76785647
30-Oct-20,Nan,Nan,Nan,Nan,Nan,439718,73613909,2734720,76788347
31-Oct-20,Nan,Nan,Nan,Nan,Nan,422819,73632705,2735418,76790941
1-Nov-20,Nan,Nan,Nan,Nan,Nan,406566,73650779,2736089,76793434
2-Nov-20,Nan,Nan,Nan,Nan,Nan,390937,73668157,2736734,76795828
3-Nov-20,Nan,Nan,Nan,Nan,Nan,375907,73684868,2737354,76798129
4-Nov-20,Nan,Nan,Nan,Nan,Nan,361453,73700936,2737951,76800340
5-Nov-20,Nan,Nan,Nan,Nan,Nan,347553,73716386,2738524,76802464
6-Nov-20,Nan,Nan,Nan,Nan,Nan,334187,73731243,2739076,76804505
7-Nov-20,Nan,Nan,Nan,Nan,Nan,321333,73745528,2739606,76806467
8-Nov-20,Nan,Nan,Nan,Nan,Nan,308973,73759263,2740116,76808352
9-Nov-20,Nan,Nan,Nan,Nan,Nan,297087,73772470,2740607,76810163
10-Nov-20,Nan,Nan,Nan,Nan,Nan,285657,73785169,2741078,76811904
11-Nov-20,Nan,Nan,Nan,Nan,Nan,274666,73797380,2741531,76813577
12-Nov-20,Nan,Nan,Nan,Nan,Nan,264097,73809120,2741967,76815184
13-Nov-20,Nan,Nan,Nan,Nan,Nan,253934,73820409,2742386,76816729
14-Nov-20,Nan,Nan,Nan,Nan,Nan,244161,73831263,2742789,76818214
15-Nov-20,Nan,Nan,Nan,Nan,Nan,234764,73841700,2743177,76819641
16-Nov-20,Nan,Nan,Nan,Nan,Nan,225728,73851735,2743549,76821012
17-Nov-20,Nan,Nan,Nan,Nan,Nan,217039,73861384,2743908,76822331
18-Nov-20,Nan,Nan,Nan,Nan,Nan,208684,73870661,2744252,76823597
19-Nov-20,Nan,Nan,Nan,Nan,Nan,200650,73879582,2744583,76824815
20-Nov-20,Nan,Nan,Nan,Nan,Nan,192925,73888158,2744902,76825985
21-Nov-20,Nan,Nan,Nan,Nan,Nan,185497,73896405,2745208,76827110
22-Nov-20,Nan,Nan,Nan,Nan,Nan,178355,73904334,2745502,76828191
23-Nov-20,Nan,Nan,Nan,Nan,Nan,171487,73911958,2745785,76829230
24-Nov-20,Nan,Nan,Nan,Nan,Nan,164883,73919288,2746057,76830229
25-Nov-20,Nan,Nan,Nan,Nan,Nan,158534,73926336,2746319,76831189
26-Nov-20,Nan,Nan,Nan,Nan,Nan,152428,73933113,2746571,76832112
27-Nov-20,Nan,Nan,Nan,Nan,Nan,146558,73939628,2746812,76832999
28-Nov-20,Nan,Nan,Nan,Nan,Nan,140913,73945893,2747045,76833851
29-Nov-20,Nan,Nan,Nan,Nan,Nan,135486,73951916,2747269,76834671
30-Nov-20,Nan,Nan,Nan,Nan,Nan,130267,73957708,2747484,76835458
1-Dec-20,Nan,Nan,Nan,Nan,Nan,125249,73963276,2747690,76836216
2-Dec-20,Nan,Nan,Nan,Nan,Nan,120425,73968630,2747889,76836943
3-Dec-20,Nan,Nan,Nan,Nan,Nan,115786,73973777,2748080,76837643
4-Dec-20,Nan,Nan,Nan,Nan,Nan,111325,73978727,2748264,76838316
5-Dec-20,Nan,Nan,Nan,Nan,Nan,107036,73983485,2748441,76838962
6-Dec-20,Nan,Nan,Nan,Nan,Nan,102913,73988060,2748611,76839584
7-Dec-20,Nan,Nan,Nan,Nan,Nan,98948,73992459,2748774,76840181
8-Dec-20,Nan,Nan,Nan,Nan,Nan,95136,73996689,2748931,76840755
9-Dec-20,Nan,Nan,Nan,Nan,Nan,91470,74000756,2749082,76841308
10-Dec-20,Nan,Nan,Nan,Nan,Nan,87946,74004665,2749227,76841838
11-Dec-20,Nan,Nan,Nan,Nan,Nan,84557,74008425,2749367,76842348
12-Dec-20,Nan,Nan,Nan,Nan,Nan,81299,74012039,2749501,76842839
13-Dec-20,Nan,Nan,Nan,Nan,Nan,78166,74015514,2749630,76843310
14-Dec-20,Nan,Nan,Nan,Nan,Nan,75154,74018856,2749754,76843764
15-Dec-20,Nan,Nan,Nan,Nan,Nan,72258,74022068,2749873,76844199
16-Dec-20,Nan,Nan,Nan,Nan,Nan,69474,74025157,2749988,76844618
17-Dec-20,Nan,Nan,Nan,Nan,Nan,66796,74028126,2750098,76845021
18-Dec-20,Nan,Nan,Nan,Nan,Nan,64222,74030982,2750204,76845408
19-Dec-20,Nan,Nan,Nan,Nan,Nan,61747,74033727,2750306,76845780
20-Dec-20,Nan,Nan,Nan,Nan,Nan,59368,74036366,2750404,76846138
21-Dec-20,Nan,Nan,Nan,Nan,Nan,57080,74038904,2750498,76846482
22-Dec-20,Nan,Nan,Nan,Nan,Nan,54880,74041344,2750589,76846812
23-Dec-20,Nan,Nan,Nan,Nan,Nan,52765,74043690,2750676,76847130
24-Dec-20,Nan,Nan,Nan,Nan,Nan,50731,74045945,2750760,76847436
25-Dec-20,Nan,Nan,Nan,Nan,Nan,48776,74048113,2750840,76847730
26-Dec-20,Nan,Nan,Nan,Nan,Nan,46896,74050198,2750918,76848012
27-Dec-20,Nan,Nan,Nan,Nan,Nan,45089,74052203,2750992,76848283
28-Dec-20,Nan,Nan,Nan,Nan,Nan,43351,74054130,2751064,76848544
29-Dec-20,Nan,Nan,Nan,Nan,Nan,41680,74055983,2751132,76848795
30-Dec-20,Nan,Nan,Nan,Nan,Nan,40073,74057765,2751198,76849037
31-Dec-20,Nan,Nan,Nan,Nan,Nan,38529,74059478,2751262,76849269
1-Jan-21,Nan,Nan,Nan,Nan,Nan,37044,74061125,2751323,76849492
2-Jan-21,Nan,Nan,Nan,Nan,Nan,35616,74062708,2751382,76849706
3-Jan-21,Nan,Nan,Nan,Nan,Nan,34243,74064231,2751438,76849912
4-Jan-21,Nan,Nan,Nan,Nan,Nan,32923,74065694,2751493,76850110
5-Jan-21,Nan,Nan,Nan,Nan,Nan,31654,74067102,2751545,76850301
6-Jan-21,Nan,Nan,Nan,Nan,Nan,30434,74068455,2751595,76850484
7-Jan-21,Nan,Nan,Nan,Nan,Nan,29261,74069756,2751644,76850660
8-Jan-21,Nan,Nan,Nan,Nan,Nan,28133,74071006,2751690,76850829
9-Jan-21,Nan,Nan,Nan,Nan,Nan,27048,74072209,2751735,76850992
10-Jan-21,Nan,Nan,Nan,Nan,Nan,26006,74073365,2751778,76851148
11-Jan-21,Nan,Nan,Nan,Nan,Nan,25003,74074477,2751819,76851299
12-Jan-21,Nan,Nan,Nan,Nan,Nan,24039,74075545,2751859,76851443
13-Jan-21,Nan,Nan,Nan,Nan,Nan,23113,74076573,2751897,76851582
