Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
8-Apr-20,Nan,Nan,Nan,Nan,Nan,58226.10458,26901.12082,2838.882939,87966.10834
9-Apr-20,Nan,Nan,Nan,Nan,Nan,64089.17209,29225.00843,2924.36516,96238.54569
10-Apr-20,Nan,Nan,Nan,Nan,Nan,70541.67761,31782.89951,3018.454999,105343.0321
11-Apr-20,Nan,Nan,Nan,Nan,Nan,77642.68035,34598.31937,3122.017814,115363.0175
12-Apr-20,Nan,Nan,Nan,Nan,Nan,85457.11484,37697.15046,3236.005669,126390.271
13-Apr-20,Nan,Nan,Nan,Nan,Nan,94056.36648,41107.86688,3361.465959,138525.6993
14-Apr-20,Nan,Nan,Nan,Nan,Nan,103518.9016,44861.79181,3499.550881,151880.2443
15-Apr-20,Nan,Nan,Nan,Nan,Nan,113930.9567,48993.38013,3651.527829,166575.8647
16-Apr-20,Nan,Nan,Nan,Nan,Nan,125387.2922,53540.52855,3818.790799,182746.6116
17-Apr-20,Nan,Nan,Nan,Nan,Nan,137992.0156,58544.91581,4002.87291,200539.8043
18-Apr-20,Nan,Nan,Nan,Nan,Nan,151859.4804,64052.37571,4205.460119,220117.3162
19-Apr-20,Nan,Nan,Nan,Nan,Nan,167115.2661,70113.30609,4428.406266,241656.9785
20-Apr-20,Nan,Nan,Nan,Nan,Nan,183897.2468,76783.11682,4673.749557,265354.1132
21-Apr-20,Nan,Nan,Nan,Nan,Nan,202356.7531,84122.72056,4943.730612,291423.2043
22-Apr-20,Nan,Nan,Nan,Nan,Nan,222659.8363,92199.06975,5240.812219,320099.7182
23-Apr-20,Nan,Nan,Nan,Nan,Nan,244988.6392,101085.7442,5567.700948,351642.0844
24-Apr-20,Nan,Nan,Nan,Nan,Nan,269542.8839,110863.5933,5927.370777,386333.848
25-Apr-20,Nan,Nan,Nan,Nan,Nan,296541.4793,121621.4377,6323.088892,424486.0058
26-Apr-20,Nan,Nan,Nan,Nan,Nan,326224.2582,133456.8348,6758.443867,466439.5369
27-Apr-20,Nan,Nan,Nan,Nan,Nan,358853.8491,146476.9144,7237.376373,512568.1398
28-Apr-20,Nan,Nan,Nan,Nan,Nan,394717.6864,160799.2879,7764.212649,563281.1869
29-Apr-20,Nan,Nan,Nan,Nan,Nan,434130.1665,176553.0387,8343.700918,619026.9061
30-Apr-20,Nan,Nan,Nan,Nan,Nan,477434.9494,193879.7983,8981.050972,680295.7987
1-May-20,Nan,Nan,Nan,Nan,Nan,525007.4091,212934.9141,9681.977132,747624.3004
2-May-20,Nan,Nan,Nan,Nan,Nan,577257.2298,233888.7153,10452.74481,821598.6899
3-May-20,Nan,Nan,Nan,Nan,Nan,634631.1429,256927.882,11300.22088,902859.2457
4-May-20,Nan,Nan,Nan,Nan,Nan,697615.7968,282256.9241,12231.92806,992104.6489
5-May-20,Nan,Nan,Nan,Nan,Nan,766740.7447,310099.7743,13256.10352,1090096.623
6-May-20,Nan,Nan,Nan,Nan,Nan,842581.5285,340701.5007,14381.76189,1197664.791
7-May-20,Nan,Nan,Nan,Nan,Nan,925762.8332,374330.1419,15618.76274,1315711.738
8-May-20,Nan,Nan,Nan,Nan,Nan,1016961.672,411278.6687,16977.88274,1445218.223
9-May-20,Nan,Nan,Nan,Nan,Nan,1116910.553,451867.0724,18470.8925,1587248.518
10-May-20,Nan,Nan,Nan,Nan,Nan,1226400.569,496444.5797,20110.63803,1742955.786
11-May-20,Nan,Nan,Nan,Nan,Nan,1346284.325,545391.9911,21911.12675,1913587.443
12-May-20,Nan,Nan,Nan,Nan,Nan,1477478.62,599124.1357,23887.6178,2100490.373
13-May-20,Nan,Nan,Nan,Nan,Nan,1620966.75,658092.4334,26056.71626,2305115.899
14-May-20,Nan,Nan,Nan,Nan,Nan,1777800.308,722787.5489,28436.47083,2529024.328
15-May-20,Nan,Nan,Nan,Nan,Nan,1949100.307,793742.1173,31046.47402,2773888.899
16-May-20,Nan,Nan,Nan,Nan,Nan,2136057.423,871533.5152,33907.96415,3041498.902
17-May-20,Nan,Nan,Nan,Nan,Nan,2339931.145,956786.6406,37043.92755,3333761.713
18-May-20,Nan,Nan,Nan,Nan,Nan,2562047.56,1050176.66,40479.19964,3652703.419
19-May-20,Nan,Nan,Nan,Nan,Nan,2803795.482,1152431.664,44240.56265,4000467.709
20-May-20,Nan,Nan,Nan,Nan,Nan,3066620.592,1264335.176,48356.83776,4379312.606
21-May-20,Nan,Nan,Nan,Nan,Nan,3352017.236,1386728.417,52858.96857,4791604.621
22-May-20,Nan,Nan,Nan,Nan,Nan,3661517.482,1520512.248,57780.09254,5239809.822
23-May-20,Nan,Nan,Nan,Nan,Nan,3996677.044,1666648.679,63155.59635,5726481.32
24-May-20,Nan,Nan,Nan,Nan,Nan,4359057.661,1826161.811,69023.15066,6254242.623
25-May-20,Nan,Nan,Nan,Nan,Nan,4750205.517,2000138.075,75422.71892,6825766.311
26-May-20,Nan,Nan,Nan,Nan,Nan,5171625.37,2189725.612,82396.53455,7443747.516
27-May-20,Nan,Nan,Nan,Nan,Nan,5624750.058,2396132.622,89989.04012,8110871.721
28-May-20,Nan,Nan,Nan,Nan,Nan,6110905.222,2620624.491,98246.78176,8829776.495
29-May-20,Nan,Nan,Nan,Nan,Nan,6631269.159,2864519.511,107218.2518,9603006.922
30-May-20,Nan,Nan,Nan,Nan,Nan,7186827.971,3129183.005,116953.6724,10432964.65
31-May-20,Nan,Nan,Nan,Nan,Nan,7778326.389,3416019.651,127504.7134,11321850.75
1-Jun-20,Nan,Nan,Nan,Nan,Nan,8406214.943,3726463.85,138924.1381,12271602.93
2-Jun-20,Nan,Nan,Nan,Nan,Nan,9070594.527,4061967.984,151265.3711,13283827.88
3-Jun-20,Nan,Nan,Nan,Nan,Nan,9771159.747,4423988.463,164581.9852,14359730.2
4-Jun-20,Nan,Nan,Nan,Nan,Nan,10507142.91,4813969.509,178927.1049,15500039.52
5-Jun-20,Nan,Nan,Nan,Nan,Nan,11277260.85,5233324.701,194352.7275,16704938.28
6-Jun-20,Nan,Nan,Nan,Nan,Nan,12079667.21,5683416.409,210908.9665,17973992.58
7-Jun-20,Nan,Nan,Nan,Nan,Nan,12911913.09,6165533.309,228643.2249,19306089.63
8-Jun-20,Nan,Nan,Nan,Nan,Nan,13770919.12,6680866.34,247599.3103,20699384.77
9-Jun-20,Nan,Nan,Nan,Nan,Nan,14652962.02,7230483.538,267816.5094,22151262.06
10-Jun-20,Nan,Nan,Nan,Nan,Nan,15553678.56,7815304.336,289328.643,23658311.54
11-Jun-20,Nan,Nan,Nan,Nan,Nan,16468089.34,8436074.028,312163.1259,25216326.49
12-Jun-20,Nan,Nan,Nan,Nan,Nan,17390644.07,9093339.17,336340.0628,26820323.3
13-Jun-20,Nan,Nan,Nan,Nan,Nan,18315289.13,9787424.799,361871.4098,28464585.33
14-Jun-20,Nan,Nan,Nan,Nan,Nan,19235557,10518414.34,388760.2358,30142731.58
15-Jun-20,Nan,Nan,Nan,Nan,Nan,20144675.9,11286133.1,417000.1146,31847809.11
16-Jun-20,Nan,Nan,Nan,Nan,Nan,21035696.46,12090136.1,446574.6783,33572407.24
17-Jun-20,Nan,Nan,Nan,Nan,Nan,21901631.3,12929701.02,477457.3566,35308789.68
18-Jun-20,Nan,Nan,Nan,Nan,Nan,22735602.01,13803826.64,509611.321,37049039.96
19-Jun-20,Nan,Nan,Nan,Nan,Nan,23530987.49,14711237.23,542989.6445,38785214.36
20-Jun-20,Nan,Nan,Nan,Nan,Nan,24281567.36,15650392.8,577535.68,40509495.84
21-Jun-20,Nan,Nan,Nan,Nan,Nan,24981654.02,16619505.09,613183.648,42214342.76
22-Jun-20,Nan,Nan,Nan,Nan,Nan,25626207.78,17616558.85,649859.4189,43892626.05
23-Jun-20,Nan,Nan,Nan,Nan,Nan,26210930.55,18639337.68,687481.4645,45537749.69
24-Jun-20,Nan,Nan,Nan,Nan,Nan,26732334.51,19685453.63,725961.9463,47143750.09
25-Jun-20,Nan,Nan,Nan,Nan,Nan,27187784.31,20752379.57,765207.9056,48705371.78
26-Jun-20,Nan,Nan,Nan,Nan,Nan,27575512.2,21837483.16,805122.5145,50218117.87
27-Jun-20,Nan,Nan,Nan,Nan,Nan,27894607.58,22938061.53,845606.3498,51678275.46
28-Jun-20,Nan,Nan,Nan,Nan,Nan,28144983.29,24051375.46,886558.6517,53082917.4
29-Jun-20,Nan,Nan,Nan,Nan,Nan,28327322.07,25174682.24,927878.5323,54429882.84
30-Jun-20,Nan,Nan,Nan,Nan,Nan,28443007.2,26305266.42,969466.1058,55717739.73
1-Jul-20,Nan,Nan,Nan,Nan,Nan,28494041.75,27440467.77,1011223.518,56945733.04
2-Jul-20,Nan,Nan,Nan,Nan,Nan,28482960.55,28577705.98,1053055.854,58113722.38
3-Jul-20,Nan,Nan,Nan,Nan,Nan,28412739.02,29714501.92,1094871.922,59222112.86
4-Jul-20,Nan,Nan,Nan,Nan,Nan,28286702.31,30848495.21,1136584.896,60271782.42
5-Jul-20,Nan,Nan,Nan,Nan,Nan,28108437.76,31977458.21,1178112.836,61264008.8
6-Jul-20,Nan,Nan,Nan,Nan,Nan,27881712.95,33099306.4,1219379.064,62200398.41
7-Jul-20,Nan,Nan,Nan,Nan,Nan,27610400.94,34212105.69,1260312.435,63082819.06
8-Jul-20,Nan,Nan,Nan,Nan,Nan,27298413.88,35314076.52,1300847.491,63913337.89
9-Jul-20,Nan,Nan,Nan,Nan,Nan,26949645.35,36403595.5,1340924.516,64694165.36
10-Jul-20,Nan,Nan,Nan,Nan,Nan,26567921.72,37479194.62,1380489.511,65427605.85
11-Jul-20,Nan,Nan,Nan,Nan,Nan,26156962.08,38539558.61,1419494.094,66116014.78
12-Jul-20,Nan,Nan,Nan,Nan,Nan,25720346.35,39583520.6,1457895.345,66761762.29
13-Jul-20,Nan,Nan,Nan,Nan,Nan,25261490.88,40610056.63,1495655.596,67367203.11
14-Jul-20,Nan,Nan,Nan,Nan,Nan,24783630.67,41618279.08,1532742.197,67934651.95
15-Jul-20,Nan,Nan,Nan,Nan,Nan,24289807.44,42607429.44,1569127.249,68466364.14
16-Jul-20,Nan,Nan,Nan,Nan,Nan,23782862.76,43576870.61,1604787.314,68964520.69
17-Jul-20,Nan,Nan,Nan,Nan,Nan,23265435.3,44526078.89,1639703.13,69431217.32
18-Jul-20,Nan,Nan,Nan,Nan,Nan,22739961.6,45454635.89,1673859.306,69868456.79
19-Jul-20,Nan,Nan,Nan,Nan,Nan,22208679.59,46362220.47,1707244.03,70278144.1
20-Jul-20,Nan,Nan,Nan,Nan,Nan,21673634.29,47248600.83,1739848.774,70662083.89
21-Jul-20,Nan,Nan,Nan,Nan,Nan,21136685.12,48113626.76,1771668.014,71021979.9
22-Jul-20,Nan,Nan,Nan,Nan,Nan,20599514.48,48957222.28,1802698.955,71359435.72
23-Jul-20,Nan,Nan,Nan,Nan,Nan,20063637.09,49779378.55,1832941.271,71675956.91
24-Jul-20,Nan,Nan,Nan,Nan,Nan,19530409.8,50580147.17,1862396.861,71972953.83
25-Jul-20,Nan,Nan,Nan,Nan,Nan,19001041.7,51359633.93,1891069.615,72251745.24
26-Jul-20,Nan,Nan,Nan,Nan,Nan,18476604.25,52117992.85,1918965.2,72513562.29
27-Jul-20,Nan,Nan,Nan,Nan,Nan,17958041.25,52855420.71,1946090.854,72759552.82
28-Jul-20,Nan,Nan,Nan,Nan,Nan,17446178.61,53572151.97,1972455.202,72990785.79
29-Jul-20,Nan,Nan,Nan,Nan,Nan,16941733.7,54268454.07,1998068.08,73208255.85
30-Jul-20,Nan,Nan,Nan,Nan,Nan,16445324.37,54944623.04,2022940.378,73412887.79
31-Jul-20,Nan,Nan,Nan,Nan,Nan,15957477.48,55600979.6,2047083.893,73605540.97
1-Aug-20,Nan,Nan,Nan,Nan,Nan,15478636.94,56237865.48,2070511.196,73787013.62
2-Aug-20,Nan,Nan,Nan,Nan,Nan,15009171.25,56855640.16,2093235.51,73958046.92
3-Aug-20,Nan,Nan,Nan,Nan,Nan,14549380.59,57454677.78,2115270.597,74119328.97
4-Aug-20,Nan,Nan,Nan,Nan,Nan,14099503.37,58035364.49,2136630.662,74271498.52
5-Aug-20,Nan,Nan,Nan,Nan,Nan,13659722.29,58598095.96,2157330.259,74415148.51
6-Aug-20,Nan,Nan,Nan,Nan,Nan,13230170.04,59143275.13,2177384.209,74550829.38
7-Aug-20,Nan,Nan,Nan,Nan,Nan,12810934.4,59671310.26,2196807.53,74679052.19
8-Aug-20,Nan,Nan,Nan,Nan,Nan,12402063.07,60182613.08,2215615.368,74800291.52
9-Aug-20,Nan,Nan,Nan,Nan,Nan,12003568.01,60677597.27,2233822.938,74914988.21
10-Aug-20,Nan,Nan,Nan,Nan,Nan,11615429.47,61156676.94,2251445.474,75023551.88
11-Aug-20,Nan,Nan,Nan,Nan,Nan,11237599.62,61620265.44,2268498.182,75126363.24
12-Aug-20,Nan,Nan,Nan,Nan,Nan,10870005.89,62068774.21,2284996.194,75223776.29
13-Aug-20,Nan,Nan,Nan,Nan,Nan,10512554.02,62502611.79,2300954.538,75316120.35
14-Aug-20,Nan,Nan,Nan,Nan,Nan,10165130.82,62922182.95,2316388.105,75403701.87
15-Aug-20,Nan,Nan,Nan,Nan,Nan,9827606.636,63327887.94,2331311.617,75486806.2
16-Aug-20,Nan,Nan,Nan,Nan,Nan,9499837.655,63720121.87,2345739.607,75565699.13
17-Aug-20,Nan,Nan,Nan,Nan,Nan,9181667.947,64099274.06,2359686.396,75640628.4
18-Aug-20,Nan,Nan,Nan,Nan,Nan,8872931.309,64465727.64,2373166.078,75711825.02
19-Aug-20,Nan,Nan,Nan,Nan,Nan,8573452.945,64819859.09,2386192.501,75779504.54
20-Aug-20,Nan,Nan,Nan,Nan,Nan,8283050.963,65162037.94,2398779.258,75843868.16
21-Aug-20,Nan,Nan,Nan,Nan,Nan,8001537.733,65492626.42,2410939.673,75905103.82
22-Aug-20,Nan,Nan,Nan,Nan,Nan,7728721.094,65811979.3,2422686.796,75963387.19
23-Aug-20,Nan,Nan,Nan,Nan,Nan,7464405.446,66120443.68,2434033.395,76018882.52
24-Aug-20,Nan,Nan,Nan,Nan,Nan,7208392.717,66418358.84,2444991.949,76071743.51
25-Aug-20,Nan,Nan,Nan,Nan,Nan,6960483.232,66706056.17,2455574.65,76122114.05
26-Aug-20,Nan,Nan,Nan,Nan,Nan,6720476.481,66983859.07,2465793.392,76170128.94
27-Aug-20,Nan,Nan,Nan,Nan,Nan,6488171.807,67252082.96,2475659.779,76215914.54
28-Aug-20,Nan,Nan,Nan,Nan,Nan,6263369.005,67511035.23,2485185.117,76259589.35
29-Aug-20,Nan,Nan,Nan,Nan,Nan,6045868.864,67761015.3,2494380.42,76301264.58
30-Aug-20,Nan,Nan,Nan,Nan,Nan,5835473.627,68002314.63,2503256.41,76341044.66
31-Aug-20,Nan,Nan,Nan,Nan,Nan,5631987.412,68235216.78,2511823.517,76379027.7
1-Sep-20,Nan,Nan,Nan,Nan,Nan,5435216.559,68459997.5,2520091.883,76415305.94
2-Sep-20,Nan,Nan,Nan,Nan,Nan,5244969.95,68676924.81,2528071.369,76449966.13
3-Sep-20,Nan,Nan,Nan,Nan,Nan,5061059.268,68886259.11,2535771.553,76483089.93
4-Sep-20,Nan,Nan,Nan,Nan,Nan,4883299.228,69088253.27,2543201.735,76514754.23
5-Sep-20,Nan,Nan,Nan,Nan,Nan,4711507.769,69283152.77,2550370.947,76545031.48
6-Sep-20,Nan,Nan,Nan,Nan,Nan,4545506.218,69471195.82,2557287.95,76573989.99
7-Sep-20,Nan,Nan,Nan,Nan,Nan,4385119.416,69652613.51,2563961.245,76601694.17
8-Sep-20,Nan,Nan,Nan,Nan,Nan,4230175.831,69827629.94,2570399.075,76628204.85
9-Sep-20,Nan,Nan,Nan,Nan,Nan,4080507.64,69996462.34,2576609.43,76653579.41
10-Sep-20,Nan,Nan,Nan,Nan,Nan,3935950.793,70159321.28,2582600.057,76677872.13
11-Sep-20,Nan,Nan,Nan,Nan,Nan,3796345.056,70316410.74,2588378.459,76701134.25
12-Sep-20,Nan,Nan,Nan,Nan,Nan,3661534.046,70467928.33,2593951.904,76723414.28
13-Sep-20,Nan,Nan,Nan,Nan,Nan,3531365.24,70614065.42,2599327.432,76744758.09
14-Sep-20,Nan,Nan,Nan,Nan,Nan,3405689.98,70755007.29,2604511.858,76765209.13
15-Sep-20,Nan,Nan,Nan,Nan,Nan,3284363.462,70890933.28,2609511.78,76784808.52
16-Sep-20,Nan,Nan,Nan,Nan,Nan,3167244.716,71022016.95,2614333.581,76803595.25
17-Sep-20,Nan,Nan,Nan,Nan,Nan,3054196.582,71148426.24,2618983.439,76821606.26
18-Sep-20,Nan,Nan,Nan,Nan,Nan,2945085.665,71270323.62,2623467.33,76838876.62
19-Sep-20,Nan,Nan,Nan,Nan,Nan,2839782.301,71387866.23,2627791.034,76855439.56
20-Sep-20,Nan,Nan,Nan,Nan,Nan,2738160.503,71501206.03,2631960.142,76871326.67
21-Sep-20,Nan,Nan,Nan,Nan,Nan,2640097.91,71610489.95,2635980.058,76886567.92
22-Sep-20,Nan,Nan,Nan,Nan,Nan,2545475.726,71715860.06,2639856.007,76901191.79
23-Sep-20,Nan,Nan,Nan,Nan,Nan,2454178.66,71817453.66,2643593.041,76915225.36
24-Sep-20,Nan,Nan,Nan,Nan,Nan,2366094.861,71915403.46,2647196.04,76928694.36
25-Sep-20,Nan,Nan,Nan,Nan,Nan,2281115.852,72009837.71,2650669.724,76941623.29
26-Sep-20,Nan,Nan,Nan,Nan,Nan,2199136.457,72100880.33,2654018.649,76954035.43
27-Sep-20,Nan,Nan,Nan,Nan,Nan,2120054.733,72188651.03,2657247.219,76965952.98
28-Sep-20,Nan,Nan,Nan,Nan,Nan,2043771.897,72273265.46,2660359.689,76977397.05
29-Sep-20,Nan,Nan,Nan,Nan,Nan,1970192.253,72354835.34,2663360.167,76988387.76
30-Sep-20,Nan,Nan,Nan,Nan,Nan,1899223.118,72433468.55,2666252.622,76998944.29
1-Oct-20,Nan,Nan,Nan,Nan,Nan,1830774.749,72509269.28,2669040.887,77009084.91
2-Oct-20,Nan,Nan,Nan,Nan,Nan,1764760.266,72582338.13,2671728.663,77018827.06
3-Oct-20,Nan,Nan,Nan,Nan,Nan,1701095.583,72652772.25,2674319.522,77028187.36
4-Oct-20,Nan,Nan,Nan,Nan,Nan,1639699.329,72720665.42,2676816.914,77037181.67
5-Oct-20,Nan,Nan,Nan,Nan,Nan,1580492.781,72786108.18,2679224.17,77045825.13
6-Oct-20,Nan,Nan,Nan,Nan,Nan,1523399.787,72849187.92,2681544.504,77054132.22
7-Oct-20,Nan,Nan,Nan,Nan,Nan,1468346.695,72909989,2683781.02,77062116.72
8-Oct-20,Nan,Nan,Nan,Nan,Nan,1415262.285,72968592.83,2685936.712,77069791.83
9-Oct-20,Nan,Nan,Nan,Nan,Nan,1364077.698,73025077.99,2688014.47,77077170.15
10-Oct-20,Nan,Nan,Nan,Nan,Nan,1314726.367,73079520.29,2690017.084,77084263.74
11-Oct-20,Nan,Nan,Nan,Nan,Nan,1267143.951,73131992.91,2691947.244,77091084.11
12-Oct-20,Nan,Nan,Nan,Nan,Nan,1221268.268,73182566.45,2693807.549,77097642.27
13-Oct-20,Nan,Nan,Nan,Nan,Nan,1177039.228,73231309.02,2695600.503,77103948.75
14-Oct-20,Nan,Nan,Nan,Nan,Nan,1134398.776,73278286.35,2697328.524,77110013.65
15-Oct-20,Nan,Nan,Nan,Nan,Nan,1093290.822,73323561.84,2698993.944,77115846.61
16-Oct-20,Nan,Nan,Nan,Nan,Nan,1053661.187,73367196.65,2700599.013,77121456.85
17-Oct-20,Nan,Nan,Nan,Nan,Nan,1015457.539,73409249.78,2702145.902,77126853.22
18-Oct-20,Nan,Nan,Nan,Nan,Nan,978629.3361,73449778.16,2703636.703,77132044.19
19-Oct-20,Nan,Nan,Nan,Nan,Nan,943127.7723,73488836.66,2705073.437,77137037.87
20-Oct-20,Nan,Nan,Nan,Nan,Nan,908905.7195,73526478.25,2706458.05,77141842.02
21-Oct-20,Nan,Nan,Nan,Nan,Nan,875917.675,73562753.98,2707792.422,77146464.08
22-Oct-20,Nan,Nan,Nan,Nan,Nan,844119.7089,73597713.12,2709078.364,77150911.19
23-Oct-20,Nan,Nan,Nan,Nan,Nan,813469.4134,73631403.15,2710317.623,77155190.19
24-Oct-20,Nan,Nan,Nan,Nan,Nan,783925.8529,73663869.88,2711511.884,77159307.62
25-Oct-20,Nan,Nan,Nan,Nan,Nan,755449.5163,73695157.49,2712662.772,77163269.78
26-Oct-20,Nan,Nan,Nan,Nan,Nan,728002.2696,73725308.57,2713771.854,77167082.69
27-Oct-20,Nan,Nan,Nan,Nan,Nan,701547.3105,73754364.19,2714840.64,77170752.14
28-Oct-20,Nan,Nan,Nan,Nan,Nan,676049.1246,73782363.95,2715870.587,77174283.66
29-Oct-20,Nan,Nan,Nan,Nan,Nan,651473.442,73809346.04,2716863.101,77177682.59
30-Oct-20,Nan,Nan,Nan,Nan,Nan,627787.196,73835347.29,2717819.534,77180954.02
31-Oct-20,Nan,Nan,Nan,Nan,Nan,604958.4823,73860403.18,2718741.194,77184102.85
1-Nov-20,Nan,Nan,Nan,Nan,Nan,582956.5203,73884547.94,2719629.338,77187133.8
2-Nov-20,Nan,Nan,Nan,Nan,Nan,561751.6146,73907814.57,2720485.181,77190051.37
3-Nov-20,Nan,Nan,Nan,Nan,Nan,541315.1185,73930234.89,2721309.894,77192859.9
4-Nov-20,Nan,Nan,Nan,Nan,Nan,521619.3983,73951839.55,2722104.603,77195563.56
5-Nov-20,Nan,Nan,Nan,Nan,Nan,502637.7986,73972658.13,2722870.396,77198166.33
6-Nov-20,Nan,Nan,Nan,Nan,Nan,484344.6087,73992719.13,2723608.323,77200672.06
7-Nov-20,Nan,Nan,Nan,Nan,Nan,466715.0303,74012050.02,2724319.393,77203084.45
8-Nov-20,Nan,Nan,Nan,Nan,Nan,449725.1464,74030677.29,2725004.582,77205407.02
9-Nov-20,Nan,Nan,Nan,Nan,Nan,433351.8904,74048626.47,2725664.827,77207643.19
10-Nov-20,Nan,Nan,Nan,Nan,Nan,417573.0167,74065922.17,2726301.034,77209796.22
11-Nov-20,Nan,Nan,Nan,Nan,Nan,402367.0729,74082588.11,2726914.077,77211869.26
12-Nov-20,Nan,Nan,Nan,Nan,Nan,387713.3713,74098647.16,2727504.795,77213865.32
13-Nov-20,Nan,Nan,Nan,Nan,Nan,373591.9633,74114121.35,2728074,77215787.32
14-Nov-20,Nan,Nan,Nan,Nan,Nan,359983.6126,74129031.95,2728622.474,77217638.03
15-Nov-20,Nan,Nan,Nan,Nan,Nan,346869.7713,74143399.41,2729150.968,77219420.15
16-Nov-20,Nan,Nan,Nan,Nan,Nan,334232.5551,74157243.48,2729660.211,77221136.25
17-Nov-20,Nan,Nan,Nan,Nan,Nan,322054.7202,74170583.18,2730150.9,77222788.81
18-Nov-20,Nan,Nan,Nan,Nan,Nan,310319.6412,74183436.85,2730623.712,77224380.2
19-Nov-20,Nan,Nan,Nan,Nan,Nan,299011.2889,74195822.16,2731079.294,77225912.74
20-Nov-20,Nan,Nan,Nan,Nan,Nan,288114.2093,74207756.13,2731518.275,77227388.61
21-Nov-20,Nan,Nan,Nan,Nan,Nan,277613.5037,74219255.18,2731941.258,77228809.94
22-Nov-20,Nan,Nan,Nan,Nan,Nan,267494.8088,74230335.13,2732348.825,77230178.77
23-Nov-20,Nan,Nan,Nan,Nan,Nan,257744.2777,74241011.24,2732741.536,77231497.05
