Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
12-Apr-20,Nan,Nan,Nan,Nan,Nan,62677,34469,3187,100334
13-Apr-20,Nan,Nan,Nan,Nan,Nan,67368,37050,3263,107680
14-Apr-20,Nan,Nan,Nan,Nan,Nan,72409,39823,3344,115576
15-Apr-20,Nan,Nan,Nan,Nan,Nan,77827,42803,3432,124062
16-Apr-20,Nan,Nan,Nan,Nan,Nan,83649,46007,3526,133182
17-Apr-20,Nan,Nan,Nan,Nan,Nan,89905,49450,3627,142983
18-Apr-20,Nan,Nan,Nan,Nan,Nan,96629,53151,3736,153515
19-Apr-20,Nan,Nan,Nan,Nan,Nan,103853,57129,3853,164834
20-Apr-20,Nan,Nan,Nan,Nan,Nan,111616,61403,3978,176998
21-Apr-20,Nan,Nan,Nan,Nan,Nan,119957,65998,4114,190068
22-Apr-20,Nan,Nan,Nan,Nan,Nan,128919,70936,4259,204113
23-Apr-20,Nan,Nan,Nan,Nan,Nan,138547,76242,4415,219205
24-Apr-20,Nan,Nan,Nan,Nan,Nan,148892,81946,4582,235420
25-Apr-20,Nan,Nan,Nan,Nan,Nan,160006,88074,4762,252843
26-Apr-20,Nan,Nan,Nan,Nan,Nan,171946,94661,4956,271563
27-Apr-20,Nan,Nan,Nan,Nan,Nan,184771,101739,5164,291674
28-Apr-20,Nan,Nan,Nan,Nan,Nan,198548,109345,5388,313280
29-Apr-20,Nan,Nan,Nan,Nan,Nan,213346,117518,5628,336491
30-Apr-20,Nan,Nan,Nan,Nan,Nan,229239,126300,5886,361425
1-May-20,Nan,Nan,Nan,Nan,Nan,246308,135736,6163,388207
2-May-20,Nan,Nan,Nan,Nan,Nan,264638,145875,6461,416974
3-May-20,Nan,Nan,Nan,Nan,Nan,284321,156768,6781,447871
4-May-20,Nan,Nan,Nan,Nan,Nan,305456,168472,7125,481053
5-May-20,Nan,Nan,Nan,Nan,Nan,328146,181045,7495,516686
6-May-20,Nan,Nan,Nan,Nan,Nan,352505,194553,7892,554950
7-May-20,Nan,Nan,Nan,Nan,Nan,378652,209063,8318,596033
8-May-20,Nan,Nan,Nan,Nan,Nan,406715,224650,8777,640142
9-May-20,Nan,Nan,Nan,Nan,Nan,436833,241392,9269,687493
10-May-20,Nan,Nan,Nan,Nan,Nan,469150,259373,9797,738320
11-May-20,Nan,Nan,Nan,Nan,Nan,503823,278685,10365,792873
12-May-20,Nan,Nan,Nan,Nan,Nan,541018,299424,10974,851417
13-May-20,Nan,Nan,Nan,Nan,Nan,580913,321694,11629,914236
14-May-20,Nan,Nan,Nan,Nan,Nan,623696,345607,12332,981634
15-May-20,Nan,Nan,Nan,Nan,Nan,669569,371280,13086,1053935
16-May-20,Nan,Nan,Nan,Nan,Nan,718744,398842,13896,1131482
17-May-20,Nan,Nan,Nan,Nan,Nan,771449,428428,14766,1214642
18-May-20,Nan,Nan,Nan,Nan,Nan,827924,460183,15699,1303807
19-May-20,Nan,Nan,Nan,Nan,Nan,888426,494263,16701,1399391
20-May-20,Nan,Nan,Nan,Nan,Nan,953225,530834,17776,1501835
21-May-20,Nan,Nan,Nan,Nan,Nan,1022606,570072,18929,1611607
22-May-20,Nan,Nan,Nan,Nan,Nan,1096873,612166,20166,1729205
23-May-20,Nan,Nan,Nan,Nan,Nan,1176344,657317,21493,1855155
24-May-20,Nan,Nan,Nan,Nan,Nan,1261356,705740,22916,1990012
25-May-20,Nan,Nan,Nan,Nan,Nan,1352262,757661,24443,2134365
26-May-20,Nan,Nan,Nan,Nan,Nan,1449433,813325,26079,2288836
27-May-20,Nan,Nan,Nan,Nan,Nan,1553258,872989,27832,2454078
28-May-20,Nan,Nan,Nan,Nan,Nan,1664143,936926,29711,2630781
29-May-20,Nan,Nan,Nan,Nan,Nan,1782514,1005428,31725,2819666
30-May-20,Nan,Nan,Nan,Nan,Nan,1908810,1078802,33881,3021493
31-May-20,Nan,Nan,Nan,Nan,Nan,2043489,1157375,36191,3237055
1-Jun-20,Nan,Nan,Nan,Nan,Nan,2187025,1241492,38663,3467180
2-Jun-20,Nan,Nan,Nan,Nan,Nan,2339904,1331518,41309,3712731
3-Jun-20,Nan,Nan,Nan,Nan,Nan,2502627,1427836,44140,3974603
4-Jun-20,Nan,Nan,Nan,Nan,Nan,2675705,1530853,47168,4253726
5-Jun-20,Nan,Nan,Nan,Nan,Nan,2859657,1640994,50405,4551056
6-Jun-20,Nan,Nan,Nan,Nan,Nan,3055009,1758707,53865,4867581
7-Jun-20,Nan,Nan,Nan,Nan,Nan,3262287,1884462,57561,5204309
8-Jun-20,Nan,Nan,Nan,Nan,Nan,3482016,2018749,61508,5562273
9-Jun-20,Nan,Nan,Nan,Nan,Nan,3714718,2162081,65721,5942519
10-Jun-20,Nan,Nan,Nan,Nan,Nan,3960898,2314991,70215,6346104
11-Jun-20,Nan,Nan,Nan,Nan,Nan,4221048,2478035,75007,6774090
12-Jun-20,Nan,Nan,Nan,Nan,Nan,4495634,2651788,80114,7227536
13-Jun-20,Nan,Nan,Nan,Nan,Nan,4785093,2836844,85553,7707489
14-Jun-20,Nan,Nan,Nan,Nan,Nan,5089819,3033814,91342,8214975
15-Jun-20,Nan,Nan,Nan,Nan,Nan,5410162,3243329,97500,8750990
16-Jun-20,Nan,Nan,Nan,Nan,Nan,5746412,3466029,104046,9316487
17-Jun-20,Nan,Nan,Nan,Nan,Nan,6098794,3702571,110998,9912363
18-Jun-20,Nan,Nan,Nan,Nan,Nan,6467453,3953619,118377,10539448
19-Jun-20,Nan,Nan,Nan,Nan,Nan,6852448,4219841,126201,11198490
20-Jun-20,Nan,Nan,Nan,Nan,Nan,7253735,4501911,134492,11890138
21-Jun-20,Nan,Nan,Nan,Nan,Nan,7671162,4800500,143268,12614930
22-Jun-20,Nan,Nan,Nan,Nan,Nan,8104455,5116271,152549,13373275
23-Jun-20,Nan,Nan,Nan,Nan,Nan,8553205,5449878,162354,14165437
24-Jun-20,Nan,Nan,Nan,Nan,Nan,9016863,5801957,172702,14991523
25-Jun-20,Nan,Nan,Nan,Nan,Nan,9494729,6173122,183611,15851462
26-Jun-20,Nan,Nan,Nan,Nan,Nan,9985942,6563958,195098,16744998
27-Jun-20,Nan,Nan,Nan,Nan,Nan,10489478,6975013,207180,17671672
28-Jun-20,Nan,Nan,Nan,Nan,Nan,11004146,7406796,219871,18630813
29-Jun-20,Nan,Nan,Nan,Nan,Nan,11528582,7859765,233184,19621531
30-Jun-20,Nan,Nan,Nan,Nan,Nan,12061257,8334321,247132,20642710
1-Jul-20,Nan,Nan,Nan,Nan,Nan,12600476,8830803,261724,21693003
2-Jul-20,Nan,Nan,Nan,Nan,Nan,13144387,9349482,276969,22770837
3-Jul-20,Nan,Nan,Nan,Nan,Nan,13690992,9890550,292872,23874414
4-Jul-20,Nan,Nan,Nan,Nan,Nan,14238164,10454118,309436,25001717
5-Jul-20,Nan,Nan,Nan,Nan,Nan,14783657,11040209,326662,26150528
6-Jul-20,Nan,Nan,Nan,Nan,Nan,15325135,11648755,344548,27318438
7-Jul-20,Nan,Nan,Nan,Nan,Nan,15860188,12279590,363089,28502868
8-Jul-20,Nan,Nan,Nan,Nan,Nan,16386365,12932450,382278,29701092
9-Jul-20,Nan,Nan,Nan,Nan,Nan,16901194,13606969,402103,30910265
10-Jul-20,Nan,Nan,Nan,Nan,Nan,17402218,14302680,422551,32127448
11-Jul-20,Nan,Nan,Nan,Nan,Nan,17887021,15019014,443605,33349641
12-Jul-20,Nan,Nan,Nan,Nan,Nan,18353261,15755305,465246,34573812
13-Jul-20,Nan,Nan,Nan,Nan,Nan,18798693,16510788,487451,35796932
14-Jul-20,Nan,Nan,Nan,Nan,Nan,19221206,17284607,510194,37016007
15-Jul-20,Nan,Nan,Nan,Nan,Nan,19618840,18075818,533449,38228107
16-Jul-20,Nan,Nan,Nan,Nan,Nan,19989816,18883396,557185,39430397
17-Jul-20,Nan,Nan,Nan,Nan,Nan,20332549,19706245,581370,40620165
18-Jul-20,Nan,Nan,Nan,Nan,Nan,20645671,20543203,605969,41794843
19-Jul-20,Nan,Nan,Nan,Nan,Nan,20928038,21393049,630948,42952035
20-Jul-20,Nan,Nan,Nan,Nan,Nan,21178740,22254519,656267,44089526
21-Jul-20,Nan,Nan,Nan,Nan,Nan,21397104,23126308,681891,45205302
22-Jul-20,Nan,Nan,Nan,Nan,Nan,21582696,24007086,707778,46297560
23-Jul-20,Nan,Nan,Nan,Nan,Nan,21735315,24895504,733890,47364709
24-Jul-20,Nan,Nan,Nan,Nan,Nan,21854988,25790204,760186,48405378
25-Jul-20,Nan,Nan,Nan,Nan,Nan,21941954,26689830,786628,49418412
26-Jul-20,Nan,Nan,Nan,Nan,Nan,21996658,27593036,813174,50402868
27-Jul-20,Nan,Nan,Nan,Nan,Nan,22019732,28498493,839787,51358013
28-Jul-20,Nan,Nan,Nan,Nan,Nan,22011976,29404901,866428,52283305
29-Jul-20,Nan,Nan,Nan,Nan,Nan,21974344,30310989,893059,53178392
30-Jul-20,Nan,Nan,Nan,Nan,Nan,21907922,31215528,919645,54043096
31-Jul-20,Nan,Nan,Nan,Nan,Nan,21813911,32117333,946150,54877395
1-Aug-20,Nan,Nan,Nan,Nan,Nan,21693605,33015269,972542,55681416
2-Aug-20,Nan,Nan,Nan,Nan,Nan,21548375,33908252,998788,56455415
3-Aug-20,Nan,Nan,Nan,Nan,Nan,21379651,34795256,1024858,57199766
4-Aug-20,Nan,Nan,Nan,Nan,Nan,21188902,35675316,1050725,57914942
5-Aug-20,Nan,Nan,Nan,Nan,Nan,20977624,36547524,1076360,58601508
6-Aug-20,Nan,Nan,Nan,Nan,Nan,20747325,37411034,1101740,59260100
7-Aug-20,Nan,Nan,Nan,Nan,Nan,20499509,38265065,1126841,59891416
8-Aug-20,Nan,Nan,Nan,Nan,Nan,20235668,39108895,1151643,60496206
9-Aug-20,Nan,Nan,Nan,Nan,Nan,19957270,39941865,1176125,61075259
10-Aug-20,Nan,Nan,Nan,Nan,Nan,19665749,40763374,1200270,61629393
11-Aug-20,Nan,Nan,Nan,Nan,Nan,19362499,41572884,1224063,62159446
12-Aug-20,Nan,Nan,Nan,Nan,Nan,19048870,42369910,1247489,62666269
13-Aug-20,Nan,Nan,Nan,Nan,Nan,18726158,43154027,1270535,63150720
14-Aug-20,Nan,Nan,Nan,Nan,Nan,18395605,43924860,1293191,63613656
15-Aug-20,Nan,Nan,Nan,Nan,Nan,18058394,44682086,1315447,64055927
16-Aug-20,Nan,Nan,Nan,Nan,Nan,17715648,45425431,1337295,64478374
17-Aug-20,Nan,Nan,Nan,Nan,Nan,17368428,46154668,1358729,64881824
18-Aug-20,Nan,Nan,Nan,Nan,Nan,17017735,46869612,1379742,65267088
19-Aug-20,Nan,Nan,Nan,Nan,Nan,16664504,47570120,1400331,65634954
20-Aug-20,Nan,Nan,Nan,Nan,Nan,16309612,48256088,1420492,65986192
21-Aug-20,Nan,Nan,Nan,Nan,Nan,15953874,48927447,1440225,66321546
22-Aug-20,Nan,Nan,Nan,Nan,Nan,15598047,49584163,1459527,66641737
23-Aug-20,Nan,Nan,Nan,Nan,Nan,15242829,50226232,1478398,66947459
24-Aug-20,Nan,Nan,Nan,Nan,Nan,14888865,50853679,1496840,67239383
25-Aug-20,Nan,Nan,Nan,Nan,Nan,14536744,51466556,1514853,67518152
26-Aug-20,Nan,Nan,Nan,Nan,Nan,14187006,52064938,1532440,67784384
27-Aug-20,Nan,Nan,Nan,Nan,Nan,13840141,52648924,1549604,68038669
28-Aug-20,Nan,Nan,Nan,Nan,Nan,13496594,53218631,1566349,68281574
29-Aug-20,Nan,Nan,Nan,Nan,Nan,13156766,53774197,1582678,68513641
30-Aug-20,Nan,Nan,Nan,Nan,Nan,12821015,54315775,1598596,68735385
31-Aug-20,Nan,Nan,Nan,Nan,Nan,12489661,54843531,1614107,68947300
1-Sep-20,Nan,Nan,Nan,Nan,Nan,12162989,55357649,1629218,69149855
2-Sep-20,Nan,Nan,Nan,Nan,Nan,11841246,55858319,1643933,69343498
3-Sep-20,Nan,Nan,Nan,Nan,Nan,11524651,56345745,1658260,69528655
4-Sep-20,Nan,Nan,Nan,Nan,Nan,11213390,56820139,1672203,69705731
5-Sep-20,Nan,Nan,Nan,Nan,Nan,10907622,57281721,1685769,69875112
6-Sep-20,Nan,Nan,Nan,Nan,Nan,10607483,57730716,1698966,70037164
7-Sep-20,Nan,Nan,Nan,Nan,Nan,10313080,58167356,1711799,70192235
8-Sep-20,Nan,Nan,Nan,Nan,Nan,10024502,58591877,1724277,70340656
9-Sep-20,Nan,Nan,Nan,Nan,Nan,9741816,59004520,1736405,70482741
10-Sep-20,Nan,Nan,Nan,Nan,Nan,9465072,59405527,1748191,70618789
11-Sep-20,Nan,Nan,Nan,Nan,Nan,9194300,59795141,1759643,70749084
12-Sep-20,Nan,Nan,Nan,Nan,Nan,8929516,60173610,1770766,70873893
13-Sep-20,Nan,Nan,Nan,Nan,Nan,8670724,60541180,1781570,70993473
14-Sep-20,Nan,Nan,Nan,Nan,Nan,8417910,60898096,1792060,71108066
15-Sep-20,Nan,Nan,Nan,Nan,Nan,8171053,61244606,1802244,71217904
16-Sep-20,Nan,Nan,Nan,Nan,Nan,7930118,61580955,1812130,71323203
17-Sep-20,Nan,Nan,Nan,Nan,Nan,7695062,61907386,1821725,71424173
18-Sep-20,Nan,Nan,Nan,Nan,Nan,7465834,62224141,1831034,71521010
19-Sep-20,Nan,Nan,Nan,Nan,Nan,7242374,62531460,1840067,71613901
20-Sep-20,Nan,Nan,Nan,Nan,Nan,7024616,62829581,1848829,71703026
21-Sep-20,Nan,Nan,Nan,Nan,Nan,6812486,63118738,1857328,71788552
22-Sep-20,Nan,Nan,Nan,Nan,Nan,6605907,63399163,1865570,71870641
23-Sep-20,Nan,Nan,Nan,Nan,Nan,6404798,63671085,1873562,71949445
24-Sep-20,Nan,Nan,Nan,Nan,Nan,6209070,63934728,1881311,72025110
25-Sep-20,Nan,Nan,Nan,Nan,Nan,6018634,64190315,1888823,72097773
26-Sep-20,Nan,Nan,Nan,Nan,Nan,5833398,64438063,1896105,72167566
27-Sep-20,Nan,Nan,Nan,Nan,Nan,5653265,64678185,1903163,72234613
28-Sep-20,Nan,Nan,Nan,Nan,Nan,5478139,64910893,1910002,72299034
29-Sep-20,Nan,Nan,Nan,Nan,Nan,5307920,65136392,1916630,72360942
30-Sep-20,Nan,Nan,Nan,Nan,Nan,5142509,65354884,1923052,72420444
1-Oct-20,Nan,Nan,Nan,Nan,Nan,4981803,65566567,1929273,72477643
2-Oct-20,Nan,Nan,Nan,Nan,Nan,4825701,65771635,1935301,72532637
3-Oct-20,Nan,Nan,Nan,Nan,Nan,4674101,65970278,1941139,72585518
4-Oct-20,Nan,Nan,Nan,Nan,Nan,4526901,66162680,1946794,72636375
5-Oct-20,Nan,Nan,Nan,Nan,Nan,4383999,66349022,1952271,72685293
6-Oct-20,Nan,Nan,Nan,Nan,Nan,4245294,66529483,1957575,72732352
7-Oct-20,Nan,Nan,Nan,Nan,Nan,4110684,66704234,1962711,72777629
8-Oct-20,Nan,Nan,Nan,Nan,Nan,3980069,66873444,1967684,72821197
9-Oct-20,Nan,Nan,Nan,Nan,Nan,3853350,67037277,1972500,72863127
10-Oct-20,Nan,Nan,Nan,Nan,Nan,3730429,67195894,1977162,72903484
11-Oct-20,Nan,Nan,Nan,Nan,Nan,3611208,67349451,1981675,72942334
12-Oct-20,Nan,Nan,Nan,Nan,Nan,3495591,67498101,1986044,72979736
13-Oct-20,Nan,Nan,Nan,Nan,Nan,3383484,67641991,1990273,73015748
14-Oct-20,Nan,Nan,Nan,Nan,Nan,3274793,67781267,1994367,73050427
15-Oct-20,Nan,Nan,Nan,Nan,Nan,3169428,67916069,1998329,73083826
16-Oct-20,Nan,Nan,Nan,Nan,Nan,3067298,68046533,2002163,73115994
17-Oct-20,Nan,Nan,Nan,Nan,Nan,2968313,68172794,2005874,73146981
18-Oct-20,Nan,Nan,Nan,Nan,Nan,2872388,68294980,2009466,73176833
19-Oct-20,Nan,Nan,Nan,Nan,Nan,2779438,68413217,2012941,73205595
20-Oct-20,Nan,Nan,Nan,Nan,Nan,2689377,68527628,2016303,73233309
21-Oct-20,Nan,Nan,Nan,Nan,Nan,2602126,68638332,2019557,73260015
22-Oct-20,Nan,Nan,Nan,Nan,Nan,2517603,68745444,2022705,73285753
23-Oct-20,Nan,Nan,Nan,Nan,Nan,2435731,68849078,2025751,73310560
24-Oct-20,Nan,Nan,Nan,Nan,Nan,2356433,68949341,2028698,73334472
25-Oct-20,Nan,Nan,Nan,Nan,Nan,2279634,69046340,2031549,73357522
26-Oct-20,Nan,Nan,Nan,Nan,Nan,2205260,69140177,2034307,73379744
27-Oct-20,Nan,Nan,Nan,Nan,Nan,2133241,69230953,2036975,73401170
28-Oct-20,Nan,Nan,Nan,Nan,Nan,2063507,69318765,2039556,73421828
29-Oct-20,Nan,Nan,Nan,Nan,Nan,1995990,69403706,2042053,73441749
30-Oct-20,Nan,Nan,Nan,Nan,Nan,1930624,69485867,2044467,73460959
31-Oct-20,Nan,Nan,Nan,Nan,Nan,1867344,69565339,2046803,73479486
1-Nov-20,Nan,Nan,Nan,Nan,Nan,1806088,69642205,2049062,73497355
2-Nov-20,Nan,Nan,Nan,Nan,Nan,1746793,69716550,2051248,73514591
3-Nov-20,Nan,Nan,Nan,Nan,Nan,1689401,69788454,2053361,73531216
4-Nov-20,Nan,Nan,Nan,Nan,Nan,1633854,69857995,2055405,73547254
5-Nov-20,Nan,Nan,Nan,Nan,Nan,1580094,69925250,2057382,73562726
6-Nov-20,Nan,Nan,Nan,Nan,Nan,1528068,69990292,2059293,73577653
7-Nov-20,Nan,Nan,Nan,Nan,Nan,1477721,70053193,2061142,73592056
8-Nov-20,Nan,Nan,Nan,Nan,Nan,1429002,70114021,2062930,73605952
9-Nov-20,Nan,Nan,Nan,Nan,Nan,1381860,70172843,2064659,73619362
10-Nov-20,Nan,Nan,Nan,Nan,Nan,1336245,70229725,2066331,73632301
11-Nov-20,Nan,Nan,Nan,Nan,Nan,1292111,70284730,2067947,73644789
12-Nov-20,Nan,Nan,Nan,Nan,Nan,1249412,70337918,2069511,73656840
13-Nov-20,Nan,Nan,Nan,Nan,Nan,1208101,70389348,2071022,73668470
14-Nov-20,Nan,Nan,Nan,Nan,Nan,1168135,70439077,2072484,73679696
15-Nov-20,Nan,Nan,Nan,Nan,Nan,1129472,70487162,2073897,73690531
16-Nov-20,Nan,Nan,Nan,Nan,Nan,1092071,70533655,2075264,73700990
17-Nov-20,Nan,Nan,Nan,Nan,Nan,1055892,70578608,2076585,73711085
18-Nov-20,Nan,Nan,Nan,Nan,Nan,1020896,70622072,2077862,73720830
19-Nov-20,Nan,Nan,Nan,Nan,Nan,987045,70664096,2079097,73730238
20-Nov-20,Nan,Nan,Nan,Nan,Nan,954303,70704726,2080292,73739320
21-Nov-20,Nan,Nan,Nan,Nan,Nan,922634,70744008,2081446,73748088
22-Nov-20,Nan,Nan,Nan,Nan,Nan,892004,70781987,2082562,73756553
23-Nov-20,Nan,Nan,Nan,Nan,Nan,862380,70818705,2083642,73764727
24-Nov-20,Nan,Nan,Nan,Nan,Nan,833730,70854203,2084685,73772618
25-Nov-20,Nan,Nan,Nan,Nan,Nan,806021,70888523,2085694,73780238
26-Nov-20,Nan,Nan,Nan,Nan,Nan,779225,70921701,2086669,73787595
27-Nov-20,Nan,Nan,Nan,Nan,Nan,753311,70953777,2087612,73794699
28-Nov-20,Nan,Nan,Nan,Nan,Nan,728251,70984786,2088523,73801560
29-Nov-20,Nan,Nan,Nan,Nan,Nan,704017,71014763,2089404,73808184
30-Nov-20,Nan,Nan,Nan,Nan,Nan,680583,71043743,2090256,73814582
1-Dec-20,Nan,Nan,Nan,Nan,Nan,657923,71071758,2091079,73820760
2-Dec-20,Nan,Nan,Nan,Nan,Nan,636011,71098840,2091875,73826726
3-Dec-20,Nan,Nan,Nan,Nan,Nan,614823,71125021,2092645,73832488
4-Dec-20,Nan,Nan,Nan,Nan,Nan,594336,71150329,2093389,73838053
5-Dec-20,Nan,Nan,Nan,Nan,Nan,574527,71174794,2094108,73843428
6-Dec-20,Nan,Nan,Nan,Nan,Nan,555373,71198443,2094803,73848619
7-Dec-20,Nan,Nan,Nan,Nan,Nan,536854,71221304,2095475,73853633
8-Dec-20,Nan,Nan,Nan,Nan,Nan,518948,71243403,2096124,73858475
9-Dec-20,Nan,Nan,Nan,Nan,Nan,501636,71264765,2096752,73863153
10-Dec-20,Nan,Nan,Nan,Nan,Nan,484898,71285414,2097359,73867671
11-Dec-20,Nan,Nan,Nan,Nan,Nan,468715,71305374,2097946,73872035
12-Dec-20,Nan,Nan,Nan,Nan,Nan,453070,71324668,2098513,73876250
13-Dec-20,Nan,Nan,Nan,Nan,Nan,437943,71343318,2099061,73880322
14-Dec-20,Nan,Nan,Nan,Nan,Nan,423319,71361345,2099591,73884255
15-Dec-20,Nan,Nan,Nan,Nan,Nan,409182,71378770,2100103,73888054
16-Dec-20,Nan,Nan,Nan,Nan,Nan,395513,71395613,2100598,73891725
17-Dec-20,Nan,Nan,Nan,Nan,Nan,382300,71411894,2101076,73895270
18-Dec-20,Nan,Nan,Nan,Nan,Nan,369526,71427631,2101539,73898695
19-Dec-20,Nan,Nan,Nan,Nan,Nan,357176,71442842,2101986,73902004
20-Dec-20,Nan,Nan,Nan,Nan,Nan,345238,71457544,2102418,73905201
21-Dec-20,Nan,Nan,Nan,Nan,Nan,333697,71471756,2102836,73908289
22-Dec-20,Nan,Nan,Nan,Nan,Nan,322541,71485492,2103239,73911272
23-Dec-20,Nan,Nan,Nan,Nan,Nan,311756,71498769,2103630,73914154
24-Dec-20,Nan,Nan,Nan,Nan,Nan,301330,71511602,2104007,73916939
25-Dec-20,Nan,Nan,Nan,Nan,Nan,291252,71524005,2104371,73919629
26-Dec-20,Nan,Nan,Nan,Nan,Nan,281510,71535994,2104724,73922228
27-Dec-20,Nan,Nan,Nan,Nan,Nan,272092,71547582,2105064,73924739
28-Dec-20,Nan,Nan,Nan,Nan,Nan,262989,71558782,2105394,73927165
29-Dec-20,Nan,Nan,Nan,Nan,Nan,254189,71569608,2105712,73929509
30-Dec-20,Nan,Nan,Nan,Nan,Nan,245683,71580071,2106019,73931773
31-Dec-20,Nan,Nan,Nan,Nan,Nan,237460,71590184,2106317,73933961
1-Jan-21,Nan,Nan,Nan,Nan,Nan,229512,71599959,2106604,73936075
2-Jan-21,Nan,Nan,Nan,Nan,Nan,221830,71609407,2106881,73938118
3-Jan-21,Nan,Nan,Nan,Nan,Nan,214403,71618538,2107150,73940091
4-Jan-21,Nan,Nan,Nan,Nan,Nan,207225,71627363,2107409,73941998
5-Jan-21,Nan,Nan,Nan,Nan,Nan,200287,71635893,2107660,73943840
6-Jan-21,Nan,Nan,Nan,Nan,Nan,193580,71644138,2107902,73945620
7-Jan-21,Nan,Nan,Nan,Nan,Nan,187098,71652106,2108136,73947340
8-Jan-21,Nan,Nan,Nan,Nan,Nan,180832,71659808,2108363,73949002
9-Jan-21,Nan,Nan,Nan,Nan,Nan,174775,71667252,2108582,73950608
10-Jan-21,Nan,Nan,Nan,Nan,Nan,168921,71674446,2108793,73952160
11-Jan-21,Nan,Nan,Nan,Nan,Nan,163262,71681399,2108997,73953659
12-Jan-21,Nan,Nan,Nan,Nan,Nan,157793,71688120,2109195,73955108
13-Jan-21,Nan,Nan,Nan,Nan,Nan,152507,71694615,2109386,73956508
14-Jan-21,Nan,Nan,Nan,Nan,Nan,147397,71700893,2109570,73957860
